"DATE","TRAJ","SHORT_TRAJ","AMP_TMP2M_mean","AMP_RH_mean","AMP_WS_mean","AMP_PREC_sum","O3_max","PM10","PM2.5"
1996-09-02,4,2,12.6883720930233,92.1395348837209,0.153488372093023,0,NA,NA,NA
1996-09-03,4,2,13.0677419354839,95.8387096774194,0.261290322580645,0,NA,NA,NA
1996-09-04,4,2,12.9702702702703,93.8648648648649,0.327027027027027,0,NA,NA,NA
1996-09-05,7,2,9.2,93.78125,0.21875,0,NA,NA,NA
1996-09-06,9,2,9.13333333333333,85.4444444444444,0.152777777777778,0,NA,NA,NA
1996-09-07,6,2,8.59375,82.4375,0.215625,0,NA,NA,NA
1996-09-08,6,2,9.89375,73.5833333333333,0.179166666666667,0.1,NA,NA,NA
1996-09-09,6,2,9.66041666666667,79.2916666666667,0.2875,0.1,NA,NA,NA
1996-09-10,1,1,8.39166666666667,82.9791666666667,0.220833333333333,0,NA,NA,NA
1996-09-11,1,4,11.15625,85.8125,0.770833333333333,0,NA,NA,NA
1996-09-12,7,1,12.2177777777778,93.7111111111111,0.211111111111111,0,NA,NA,NA
1996-09-13,7,2,5.30416666666667,95.3333333333333,0.266666666666667,1,NA,NA,NA
1996-09-14,4,2,9.18541666666667,90.9166666666667,0.185416666666667,0.9,NA,NA,NA
1996-09-15,6,1,10.7145833333333,84.6666666666667,0.295833333333333,32.6,NA,NA,NA
1996-09-16,6,1,7.6695652173913,88.0652173913043,0.295652173913043,0,NA,NA,NA
1996-09-17,5,1,7.44358974358974,90.8974358974359,0.174358974358974,0.1,NA,NA,NA
1996-09-18,1,3,8.76666666666667,89.1875,0.345833333333333,0,NA,NA,NA
1996-09-19,1,3,9.75833333333333,90.2291666666667,0.135416666666667,0.3,NA,NA,NA
1996-09-20,5,1,9.88541666666667,95.7291666666667,0.127083333333333,0.2,NA,NA,NA
1996-09-21,5,4,11.6166666666667,97.4791666666667,0.220833333333333,0,NA,NA,NA
1996-09-22,3,1,13.25625,96.3333333333333,0.277083333333333,0.2,NA,NA,NA
1996-09-23,5,3,10.9875,95.6875,0.13125,0.2,NA,NA,NA
1996-09-24,5,1,12.2,90.2291666666667,0.333333333333333,24.1,NA,NA,NA
1996-09-25,5,1,10.16875,95.25,0.145833333333333,0.4,NA,NA,NA
1996-09-26,5,1,8.79375,86.4166666666667,0.23125,0.4,NA,NA,NA
1996-09-27,5,1,9.61666666666667,83.7083333333333,0.254166666666667,0.3,NA,NA,NA
1996-09-28,9,2,10.7833333333333,84.1041666666667,0.16875,0.8,NA,NA,NA
1996-09-29,4,1,12.1583333333333,82.0416666666667,0.235416666666667,1,NA,NA,NA
1996-09-30,4,5,12.3625,79.5,0.279166666666667,0.4,NA,NA,NA
1996-10-01,4,4,14.71875,66.6875,2.42708333333333,0.8,NA,NA,NA
1996-10-02,4,2,11.4625,86.7916666666667,0.516666666666667,1,NA,NA,NA
1996-10-03,4,2,7.56458333333333,91.8333333333333,0.13125,0.9,NA,NA,NA
1996-10-04,6,2,8.36666666666667,93.8444444444444,0.135555555555556,1.1,NA,NA,NA
1996-10-05,6,1,9.50625,96.375,0.0645833333333333,2,NA,NA,NA
1996-10-06,9,1,9.78333333333333,96.9583333333333,0.0770833333333333,0.5,NA,NA,NA
1996-10-07,7,3,10.7957446808511,95.7872340425532,0.138297872340426,1.2,NA,NA,NA
1996-10-08,7,3,11.5829787234043,94.3617021276596,0.168085106382979,0.9,NA,NA,NA
1996-10-09,7,3,9.87045454545455,95.7045454545455,0.0954545454545455,0.5,NA,NA,NA
1996-10-10,5,2,11.1978260869565,86.4565217391304,0.308695652173913,1.3,NA,NA,NA
1996-10-11,5,3,9.94375,92.4375,0.110416666666667,1.1,NA,NA,NA
1996-10-12,8,1,7.69583333333333,86.7083333333333,0.19375,1.2,NA,NA,NA
1996-10-13,5,1,8.43877551020408,82.4897959183673,0.63469387755102,1.4,NA,NA,NA
1996-10-14,5,4,10.15,96.1041666666667,0.0916666666666667,1,NA,NA,NA
1996-10-15,5,4,13.3354166666667,93.75,0.166666666666667,2.1,NA,NA,NA
1996-10-16,5,4,12.5145833333333,95.875,0.247916666666667,0.6,NA,NA,NA
1996-10-17,3,4,9.82708333333333,92.0625,0.320833333333333,2.5,NA,NA,NA
1996-10-18,3,1,8.24166666666667,94.4583333333333,0.120833333333333,1.6,NA,NA,NA
1996-10-19,3,1,7.79583333333333,91.4583333333333,0.1125,1,NA,NA,NA
1996-10-20,2,2,8.97083333333333,79.3958333333333,0.295833333333333,0.6,NA,NA,NA
1996-10-21,3,5,6.55416666666667,86.5625,0.191666666666667,0.6,NA,NA,NA
1996-10-22,3,1,6.86458333333333,84.6458333333333,0.283333333333333,0.4,NA,NA,NA
1996-10-23,4,2,4.53125,78.8333333333333,0.172916666666667,2.8,NA,NA,NA
1996-10-24,9,2,5.07872340425532,80.9148936170213,0.172340425531915,0.7,NA,NA,NA
1996-10-25,7,1,2.71395348837209,76.6428571428571,0.325581395348837,1.4,NA,NA,NA
1996-10-26,7,1,2.5063829787234,81.531914893617,0.193617021276596,1.1,NA,NA,NA
1996-10-27,7,1,4.26304347826087,81.0869565217391,0.234782608695652,2.6,NA,NA,NA
1996-10-28,7,5,11.2333333333333,74.8125,1.92291666666667,0.5,NA,NA,NA
1996-10-29,3,4,10.7520833333333,87.75,1.18958333333333,1,NA,NA,NA
1996-10-30,5,2,3.64897959183673,88.1020408163265,0.155102040816327,0.6,NA,NA,NA
1996-10-31,3,2,3.73541666666667,80.875,0.208333333333333,0.6,NA,NA,NA
1996-11-01,8,2,5,85.5918367346939,0.120408163265306,2.1,NA,NA,NA
1996-11-02,8,1,5.75102040816327,80.5510204081633,0.151020408163265,1.7,NA,NA,NA
1996-11-03,4,2,7.47755102040816,77,0.144897959183673,0.8,NA,NA,NA
1996-11-04,4,5,10.9673469387755,67.265306122449,0.971428571428571,2.9,NA,NA,NA
1996-11-05,4,5,10.2040816326531,79.2244897959184,1.15714285714286,3.5,NA,NA,NA
1996-11-06,3,5,11.5853658536585,78.2682926829268,1.28048780487805,0.9,NA,NA,NA
1996-11-07,2,5,12.25,65.25,2.275,0.5,NA,NA,NA
1996-11-08,NA,NA,0.911764705882353,96,0.0941176470588235,0.7,NA,NA,NA
1996-11-09,NA,NA,2.50612244897959,86.6530612244898,0.257142857142857,1.2,NA,NA,NA
1996-11-10,NA,NA,7.94285714285714,92.8367346938775,0.775510204081633,2,NA,NA,NA
1996-11-11,2,4,13.2469387755102,72.7959183673469,2.21836734693878,1,NA,NA,NA
1996-11-12,3,4,14.3142857142857,69.2857142857143,2.81836734693878,3.4,NA,NA,NA
1996-11-13,5,4,14.3102040816327,70.734693877551,2.11224489795918,2.2,NA,NA,NA
1996-11-14,5,4,11.1612244897959,78.4897959183673,0.93469387755102,0.4,NA,NA,NA
1996-11-15,3,4,7.57021276595745,90.6382978723404,0.236170212765957,0,NA,NA,NA
1996-11-16,3,4,11.069387755102,95.0612244897959,0.244897959183673,0,NA,NA,NA
1996-11-17,3,4,11.1285714285714,93.6530612244898,0.591836734693878,0.1,NA,NA,NA
1996-11-18,3,4,9.06666666666667,86.6875,1.55416666666667,77.3,NA,NA,NA
1996-11-19,3,4,7.29591836734694,87.6326530612245,0.824489795918367,3,NA,NA,NA
1996-11-20,9,4,5.22244897959184,93.734693877551,0.787755102040816,24.3,NA,NA,NA
1996-11-21,9,5,2.96530612244898,92.469387755102,0.195918367346939,8.2,NA,NA,NA
1996-11-22,3,3,0.0714285714285714,95.5714285714286,0.0183673469387755,23.3,NA,NA,NA
1996-11-23,9,1,-0.0897959183673469,95.265306122449,0,11.4,NA,NA,NA
1996-11-24,9,2,-2.67959183673469,94.0408163265306,0,4.9,NA,NA,NA
1996-11-25,9,2,-0.610416666666667,94.8333333333333,0.216666666666667,3.7,NA,NA,NA
1996-11-26,9,2,0.248979591836735,95.9795918367347,0.0408163265306122,16.9,NA,NA,NA
1996-11-27,9,2,-0.4,94.6326530612245,0.16530612244898,0,NA,NA,NA
1996-11-28,9,2,-1.02448979591837,96.0816326530612,0.110204081632653,23.2,NA,NA,NA
1996-11-29,9,2,-1.97142857142857,91.3265306122449,0.379591836734694,0.6,NA,NA,NA
1996-11-30,9,2,0.351020408163265,95.2040816326531,0.177551020408163,4.7,NA,NA,NA
1996-12-01,4,2,-2.89795918367347,88.8163265306122,0.073469387755102,0.1,NA,NA,NA
1996-12-02,4,2,-4.11836734693878,94.5102040816327,0,3,NA,NA,NA
1996-12-03,6,2,-4.48367346938775,90.3469387755102,0.0714285714285714,0,NA,NA,NA
1996-12-04,4,2,-4.1734693877551,90.9387755102041,0.108163265306122,0,NA,NA,NA
1996-12-05,9,1,-3.77142857142857,89.8979591836735,0.159183673469388,0,NA,NA,NA
1996-12-06,2,1,-4.6469387755102,90.2040816326531,0.0816326530612245,0,NA,NA,NA
1996-12-07,2,1,-3.19591836734694,90.3877551020408,0.136734693877551,0,NA,NA,NA
1996-12-08,2,1,-3.85102040816327,92.1020408163265,0.326530612244898,0,NA,NA,NA
1996-12-09,2,1,-3.8375,93.5,0.1625,0.1,NA,NA,NA
